drug_name,drug_id,disease_name,disease_id
azacitidine,CHEBI:2038,chronic myelomonocytic leukemia,MONDO:0020311
salicylamide,CHEBI:32114,Back pain,HP:0003418
prednisolone,CHEBI:8378,bursitis,MONDO:0002471
phenytoin,CHEBI:8107,status epilepticus,MONDO:0002125
amineptine,CHEBI:32499,depressive disorder,MONDO:0002050
drospirenone,CHEBI:50838,Hot flashes,HP:0031217
iloperidone,CHEBI:65173,schizophrenia,MONDO:0005090
tretinoin,CHEBI:15367,acne,MONDO:0011438
cefapirin,CHEBI:554446,Staphylococcal bacteremia,UMLS:C0152965
ampicillin,CHEBI:28971,bacterial meningitis,MONDO:0006670
sertraline,CHEBI:9123,depressive disorder,MONDO:0002050
tirofiban,CHEBI:9605,Non-Q wave myocardial infarction,UMLS:C0542269
tetracycline,CHEBI:27902,acute gonococcal epididymo-orchitis,MONDO:0001125
fasudil,CHEBI:43871,brain ischemia,MONDO:0005299
cortisol,CHEBI:5783,psoriatic arthritis,MONDO:0011849
oxaliplatin,PUBCHEM.COMPOUND:9887054,metastasis from malignant tumor of colon,MONDO:0041448
diethylpropion,CHEBI:4530,obesity disorder,MONDO:0011122
fluocinolone acetonide,CHEBI:5108,Chronic small plaque psoriasis,UMLS:C0406317
mesoridazine,CHEBI:6780,schizophrenia,MONDO:0005090
carmustine,CHEBI:3423,diffuse large B-cell lymphoma,MONDO:0018905
oxytetracycline,CHEBI:133011,bacterial conjunctivitis,MONDO:0006668
azlocillin,CHEBI:2956,arthropathy,MONDO:0006816
bitolterol,CHEBI:3133,Asthma attack,UMLS:C0347950
primidone,CHEBI:8412,epilepsy,MONDO:0005027
alclometasone dipropionate,CHEBI:31184,Psoriasis of scalp,UMLS:C0406326
triamcinolone,CHEBI:9667,Crohn disease,MONDO:0005011
fluorometholone,CHEBI:31625,uveitis,MONDO:0020283
cephradine,CHEBI:3547,bacterial urinary tract infection,MONDO:0005247
garenoxacin,CHEBI:131716,Infective laryngitis,UMLS:C0729772
phenylephrine,CHEBI:8093,headache disorder,MONDO:0021146
ceftriaxone,CHEBI:29007,Peptostreptococcus infectious disease,MONDO:0024412
sertindole,CHEBI:9122,schizophrenia,MONDO:0005090
doxylamine,CHEBI:51380,seasonal allergic rhinitis,MONDO:0005324
prednisolone,CHEBI:8378,blepharoconjunctivitis,MONDO:0002307
mestranol,CHEBI:6784,Female hypogonadism,HP:0000134
ketanserin,CHEBI:6123,hypertensive disorder,MONDO:0005044
cefotetan,PUBCHEM.COMPOUND:53024,streptococcal pneumonia,MONDO:0005972
chlordiazepoxide,CHEBI:3611,alcohol withdrawal,MONDO:0005433
modafinil,CHEBI:31859,hypersomnia,MONDO:0005466
probucol,CHEBI:8427,Hypercholesterolemia,HP:0003124
flumethasone pivalate,CHEBI:31620,Psoriasis of scalp,UMLS:C0406326
pramocaine,CHEBI:8357,exanthem,MONDO:0006547
triamcinolone,CHEBI:9667,adrenogenital syndrome,MONDO:0015898
demeclocycline,UNII:5R5W9ICI6O,Gonorrhea of pharynx,UMLS:C0149966
trioxsalen,CHEBI:28329,vitiligo,MONDO:0008661
imipenem,CHEBI:471744,osteomyelitis,MONDO:0005246
torsemide,CHEBI:9637,Decompensated cardiac failure,UMLS:C0581377
daunorubicin,CHEBI:41977,acute monocytic leukemia,MONDO:0007896
mepyramine,CHEBI:6762,urticaria,MONDO:0005492
cephradine,CHEBI:3547,Upper Respiratory Infections,UMLS:C0041912
cefixime,CHEBI:93248,gonorrhea,MONDO:0004277
cephradine,CHEBI:3547,Recurrent lower respiratory tract infections,HP:0002783
clavulanic acid,CHEBI:48947,Haemophilus influenzae pneumonia,UMLS:C0276026
amphotericin B,CHEBI:2682,aspergillosis,MONDO:0005657
zuclopenthixol,CHEBI:51364,schizophrenia,MONDO:0005090
pethidine,CHEBI:6754,Labor Pain,NCIT:C92821
thiethylperazine,CHEBI:9544,Vomiting,HP:0002013
clioquinol,CHEBI:74460,tinea corporis,MONDO:0001461
cefaclor,CHEBI:3478,Upper Respiratory Infections,UMLS:C0041912
cefamandole,CHEBI:3480,Proteus pneumonia,UMLS:C1260917
cefotaxime,CHEBI:94427,Abdominal Infection,UMLS:C1112209
doxepin,CHEBI:4710,Lichen Simplex Chronicus,UMLS:C0149922
eszopiclone,CHEBI:53760,insomnia,MONDO:0013600
triamcinolone,CHEBI:9667,acute lymphoblastic leukemia,MONDO:0004967
posaconazole,CHEBI:64355,Zygomycosis,MONDO:0019136
bitolterol,CHEBI:3133,pulmonary emphysema,MONDO:0004849
moxifloxacin,CHEBI:63611,septicemic plague,MONDO:0005956
ticarcillin,CHEBI:9587,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
trovafloxacin,CHEBI:9763,Abdominal Infection,UMLS:C1112209
magnesium oxide,CHEBI:31794,Hypomagnesemia,HP:0002917
N-methyl scopolamine,CHEBI:135361,Cough,HP:0012735
clonazepam,CHEBI:3756,early myoclonic encephalopathy,MONDO:0016022
bleomycin,CHEBI:3139,classic Hodgkin lymphoma,MONDO:0009348
hydrocodone,CHEBI:5779,common cold,MONDO:0005709
difenoxin,CHEBI:4534,diarrheal disease,MONDO:0001673
norethisterone,CHEBI:7627,Female hypogonadism,HP:0000134
ofloxacin,CHEBI:194135,Infective cystitis,UMLS:C0600041
cortisol,CHEBI:5783,Infective blepharitis,UMLS:C0729587
verapamil,CHEBI:77733,Angina pectoris,HP:0001681
cefpodoxime,CHEBI:3504,Bacterial urinary infection,UMLS:C0729524
phenytoin,CHEBI:8107,Lennox-Gastaut syndrome,MONDO:0016532
azithromycin,CHEBI:2955,Bacterial otitis media,UMLS:C1698510
ceftizoxime,CHEBI:553473,Gonorrhea of rectum,UMLS:C0275665
tolazoline,CHEBI:28502,cerebrovascular disorder,MONDO:0011057
pramocaine,CHEBI:8357,Rectal Pain,NCIT:C78587
piperacillin,CHEBI:8232,Escherichia coli septicemia,UMLS:C0276088
prednisolone,CHEBI:8378,serum sickness,MONDO:0043789
theophylline,CHEBI:28177,pulmonary emphysema,MONDO:0004849
fluticasone,CHEBI:5134,allergic rhinitis,MONDO:0011786
progesterone,CHEBI:17026,Hot flashes,HP:0031217
darifenacin,CHEBI:391960,overactive bladder,MONDO:0006624
isavuconazonium,CHEBI:85978,cryptococcosis,MONDO:0005724
benznidazole,CHEBI:133833,Chagas disease,MONDO:0001444
oseltamivir,CHEBI:7798,influenza,MONDO:0005812
piperacillin,CHEBI:8232,Serratia sepsis,UMLS:C0152973
prednisone,CHEBI:8382,thyroiditis,MONDO:0004126
minocycline,CHEBI:50694,bacterial urinary tract infection,MONDO:0005247
promazine,CHEBI:8459,urticaria,MONDO:0005492
ospemifene,CHEBI:73275,psychologic dyspareunia,MONDO:0001196
ofloxacin,CHEBI:194135,Enteric campylobacteriosis,UMLS:C0275982
dirithromycin,CHEBI:474014,bronchitis,MONDO:0003781
desloratadine,CHEBI:291342,Sneeze,HP:0025095
phenol,CHEBI:15882,Skin Irritation,NCIT:C50743
diflorasone diacetate,CHEBI:31483,discoid lupus erythematosus,MONDO:0019558
sodium thiosulfate,CHEBI:16094,Cisplatin adverse reaction,UMLS:C0413645
amiodarone,CHEBI:2663,ventricular fibrillation,MONDO:0000190
mometasone,CHEBI:6970,granuloma annulare,MONDO:0006554
quinine,CHEBI:15854,Plasmodium falciparum malaria,MONDO:0005920
foscarbidopa,CHEBI:192511,Parkinson disease,MONDO:0005180
dicloxacillin,CHEBI:4511,staphylococcus aureus infection,MONDO:0005545
amphotericin B,CHEBI:2682,cryptococcosis,MONDO:0005724
mometasone,CHEBI:6970,asthma,MONDO:0004979
chlophedianol,CHEBI:135207,Rhinorrhea,HP:0031417
ibrutinib,CHEBI:76612,lymphoplasmacytic lymphoma,MONDO:0000432
rivaroxaban,CHEBI:68579,Deep venous thrombosis,HP:0002625
amoxicillin,CHEBI:2676,staphylococcus aureus pneumonia,MONDO:0041879
hydromorphone,CHEBI:5790,common cold,MONDO:0005709
cefotaxime,CHEBI:94427,Escherichia coli meningitis,MONDO:0006753
misoprostol (methyl ester),CHEBI:63610,Post-partum hemorrhage,HP:0011891
azithromycin,CHEBI:2955,Acute bacterial sinusitis,UMLS:C0275556
loracarbef,CHEBI:47544,Acute bacterial bronchitis,UMLS:C0339933
prednisolone,CHEBI:8378,psoriasis,MONDO:0005083
ciprofloxacin,CHEBI:100241,escherichia coli infection,MONDO:0020920
amikacin,CHEBI:2637,Meningitis caused by Klebsiella aerogenes,UMLS:C1719906
oxytetracycline,CHEBI:133011,Acute gonococcal urethritis,UMLS:C0275652
chlophedianol,CHEBI:135207,Cough,HP:0012735
dexibuprofen,CHEBI:43415,Pain,HP:0012531
azatadine,CHEBI:2946,atopic conjunctivitis,MONDO:0005642
protriptyline,CHEBI:8597,depressive disorder,MONDO:0002050
oxymetazoline,CHEBI:7862,Rhinorrhea,HP:0031417
theophylline,CHEBI:28177,bronchitis,MONDO:0003781
brompheniramine,CHEBI:3183,allergic rhinitis,MONDO:0011786
dimethyl fumarate,CHEBI:76004,relapsing-remitting multiple sclerosis,MONDO:0005314
prednisolone,CHEBI:8378,Corneal Abrasions,UMLS:C0010032
benzocaine,CHEBI:116735,tinea pedis,MONDO:0005984
triamcinolone,CHEBI:9667,ankylosing spondylitis,MONDO:0005306
secobarbital,CHEBI:9073,status epilepticus,MONDO:0002125
posaconazole,CHEBI:64355,fungal infectious disease,MONDO:0002041
vincristine,CHEBI:28445,Burkitt lymphoma,MONDO:0007243
diclofenac,CHEBI:47381,Low back pain,HP:0003419
pramocaine,CHEBI:8357,proctitis,MONDO:0005538
cortisol,CHEBI:5783,angioedema,MONDO:0010481
moxifloxacin,CHEBI:63611,staphylococcal pneumonia,MONDO:0005970
captopril,CHEBI:3380,hypertensive disorder,MONDO:0005044
streptomycin,CHEBI:17076,plague,MONDO:0019095
cyclosporin A,CHEBI:4031,xerophthalmia,MONDO:0000948
streptomycin,CHEBI:17076,Haemophilus influenzae pneumonia,UMLS:C0276026
zinc acetate,PUBCHEM.COMPOUND:11192,Arthropod bite wound,UMLS:C1444173
suvorexant,CHEBI:82698,insomnia,MONDO:0013600
vancomycin,CHEBI:28001,bacterial endocarditis,MONDO:0006669
gatifloxacin,CHEBI:5280,pneumonia caused by chlamydia,MONDO:0025598
naproxen,CHEBI:7476,rheumatoid arthritis,MONDO:0008383
busulfan,CHEBI:28901,neuroblastoma,MONDO:0005072
flumethasone pivalate,CHEBI:31620,Pruritus of genital organs,UMLS:C0033777
cyclophosphamide,CHEBI:4027,neuroblastoma,MONDO:0005072
tolvaptan,CHEBI:231425,inappropriate ADH syndrome,MONDO:0006802
prednisolone,CHEBI:8378,chronic primary adrenal insufficiency,MONDO:0015129
cefamandole,CHEBI:3480,bacterial urinary tract infection,MONDO:0005247
cefoxitin,CHEBI:209807,Escherichia coli septicemia,UMLS:C0276088
doxepin,CHEBI:4710,"dermatitis, atopic",MONDO:0011292
moxifloxacin,CHEBI:63611,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
etretinate,CHEBI:4913,psoriasis,MONDO:0005083
prednisolone,CHEBI:8378,congenital adrenal hyperplasia,MONDO:0018479
clavulanic acid,CHEBI:48947,Bacterial sepsis,UMLS:C0684256
acetazolamide,CHEBI:27690,absence epilepsy,MONDO:0850093
naloxone,CHEBI:7459,Opiate Overdose,UMLS:C0579142
salicylamide,CHEBI:32114,Arthralgia,HP:0002829
amantadine,CHEBI:2618,postencephalitic Parkinson disease,MONDO:0001945
sofosbuvir,CHEBI:85083,Early cirrhosis,UMLS:C1299579
trandolapril,CHEBI:9649,Left ventricular cardiac dysfunction,UMLS:C1997351
ciclopirox,CHEBI:453011,cutaneous candidiasis,MONDO:0000879
methylprednisolone,CHEBI:6888,tendinitis,MONDO:0004857
lithium carbonate,PUBCHEM.COMPOUND:11125,bipolar disorder,MONDO:0004985
ponatinib,CHEBI:78543,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO:0011996
oxiconazole,CHEBI:7825,tinea pedis,MONDO:0005984
oxycodone,CHEBI:7852,"Postoperative Pain, Acute",UMLS:C2215257
magnesium carbonate,PUBCHEM.COMPOUND:11029,dyspepsia,MONDO:0002268
verapamil,CHEBI:77733,Paroxysmal supraventricular tachycardia,HP:0004763
prednisone,CHEBI:8382,inflammatory bowel disease,MONDO:0005265
amoxicillin,CHEBI:2676,escherichia coli infection,MONDO:0020920
(-)-menthol,CHEBI:15409,Skin Irritation,NCIT:C50743
flumethasone pivalate,CHEBI:31620,Pruritus Ani,UMLS:C0033775
azithromycin,CHEBI:2955,Chlamydial pelvic inflammatory disease,UMLS:C0520777
cefpodoxime,CHEBI:3504,acute maxillary sinusitis,MONDO:0002186
tazobactam,CHEBI:9421,Sepsis caused by Haemophilus influenzae,UMLS:C2887091
tazobactam,CHEBI:9421,Bacterial cystitis,UMLS:C0742964
rasagiline,CHEBI:63620,Parkinson disease,MONDO:0005180
nitroglycerin,CHEBI:28787,Perioperative hypertension,UMLS:C3661921
triflupromazine,CHEBI:9711,Vomiting,HP:0002013
cefoxitin,CHEBI:209807,Abdominal Infection,UMLS:C1112209
ezetimibe,CHEBI:49040,homozygous familial hypercholesterolemia,MONDO:0018328
gabapentin,CHEBI:42797,restless legs syndrome,MONDO:0005391
ceftriaxone,CHEBI:29007,gonococcal infection of joint,MONDO:0041903
ciprofloxacin,CHEBI:100241,malignant otitis externa caused by Pseudomonas aeruginosa,MONDO:0041095
nitrazepam,CHEBI:7581,early myoclonic encephalopathy,MONDO:0016022
amikacin,CHEBI:2637,cholangitis,MONDO:0004789
sulfanilamide,CHEBI:45373,vulvovaginitis,MONDO:0007019
ceftriaxone,CHEBI:29007,Staphylococcal meningitis,UMLS:C0154640
ammonia,CHEBI:16134,pityriasis simplex,MONDO:0024343
clopidogrel,CHEBI:37941,ST-elevation myocardial infarction,MONDO:0041656
atropine,CHEBI:91877,Sinus bradycardia,HP:0001688
mexiletine,CHEBI:6916,Ventricular arrhythmia,HP:0004308
diphenhydramine,CHEBI:4636,vasomotor rhinitis,MONDO:0006004
demeclocycline,UNII:5R5W9ICI6O,chancroid,MONDO:0001797
norethisterone,CHEBI:7627,Menorrhagia,HP:0000132
lovastatin,CHEBI:40303,hyperlipidemia,MONDO:0021187
valsartan,CHEBI:9927,Left ventricular cardiac dysfunction,UMLS:C1997351
mestranol,CHEBI:6784,Menorrhagia,HP:0000132
eptifibatide,CHEBI:291902,intermediate coronary syndrome,MONDO:0006805
5-fluorouracil,CHEBI:46345,malignant colon neoplasm,MONDO:0021063
ganciclovir,CHEBI:465284,herpes simplex virus keratitis,MONDO:0015288
primidone,CHEBI:8412,Bilateral tonic-clonic seizure,HP:0002069
mannitol,CHEBI:16899,Edema,HP:0000969
doxylamine,CHEBI:51380,familial dermatographia,MONDO:0007448
biperiden,CHEBI:3112,Abnormality of extrapyramidal motor function,HP:0002071
cyproheptadine,CHEBI:4046,Sneeze,HP:0025095
dextromethorphan,CHEBI:4470,major depressive disorder,MONDO:0002009
amoxicillin,CHEBI:2676,Haemophilus influenzae pneumonia,UMLS:C0276026
amphotericin B,CHEBI:2682,bacterial urinary tract infection,MONDO:0005247
hydroxyzine,CHEBI:5818,urticaria,MONDO:0005492
clavulanic acid,CHEBI:48947,rhinoscleroma,MONDO:0005945
amikacin,CHEBI:2637,escherichia coli infection,MONDO:0020920
ropinirole,CHEBI:8888,restless legs syndrome,MONDO:0005391
isoprenaline,CHEBI:64317,Low Cardiac Output Syndrome,UMLS:C0600177
triamcinolone,CHEBI:9667,sarcoidosis,MONDO:0019338
loteprednol etabonate,CHEBI:31784,uveitis,MONDO:0020283
cefoxitin,CHEBI:209807,arthropathy,MONDO:0006816
ramipril,CHEBI:8774,hypertensive disorder,MONDO:0005044
cortisol,CHEBI:5783,seborrheic dermatitis,MONDO:0006608
chlorzoxazone,CHEBI:3655,Spasticity,HP:0001257
triamcinolone,CHEBI:9667,brain edema,MONDO:0006684
candesartan,CHEBI:3347,congestive heart failure,MONDO:0005009
cefamandole,CHEBI:3480,Bacterial peritonitis,UMLS:C0341503
amikacin,CHEBI:2637,Pneumonia caused by Escherichia coli,UMLS:C0276089
dextromethorphan,CHEBI:4470,Rhinorrhea,HP:0031417
cefalotin,CHEBI:124991,Recurrent lower respiratory tract infections,HP:0002783
norfloxacin,CHEBI:100246,Abdominal Abscess,UMLS:C0243001
norfloxacin,CHEBI:100246,Acute Moraxella catarrhalis bronchitis,UMLS:C0339932
triamcinolone,CHEBI:9667,seasonal allergic rhinitis,MONDO:0005324
betamethasone,CHEBI:3077,Psoriasis of scalp,UMLS:C0406326
cortisol,CHEBI:5783,ulcerative colitis,MONDO:0005101
doxycycline,PUBCHEM.COMPOUND:54671203,acne,MONDO:0011438
ceftizoxime,CHEBI:553473,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
ceftizoxime,CHEBI:553473,Sepsis caused by Staphylococcus aureus,UMLS:C2887088
lifitegrast,CHEBI:133023,dry eye syndrome,MONDO:0006733
triprolidine,CHEBI:84116,allergic rhinitis,MONDO:0011786
imipenem,CHEBI:471744,Haemophilus influenzae pneumonia,UMLS:C0276026
ceftriaxone,CHEBI:29007,Meningitis caused by Klebsiella aerogenes,UMLS:C1719906
masoprocol,CHEBI:73468,actinic keratosis,MONDO:0005173
cortisol,CHEBI:5783,Chronic small plaque psoriasis,UMLS:C0406317
dirithromycin,CHEBI:474014,streptococcal pneumonia,MONDO:0005972
ceftizoxime,CHEBI:553473,Escherichia coli septicemia,UMLS:C0276088
theophylline,CHEBI:28177,Asthma attack,UMLS:C0347950
ritlecitinib,CHEBI:229233,diffuse alopecia areata,MONDO:0000687
phenol,CHEBI:15882,Pruritus,HP:0000989
cephradine,CHEBI:3547,Haemophilus influenzae pneumonia,UMLS:C0276026
ampicillin,CHEBI:28971,pharyngitis,MONDO:0002258
ceftaroline fosamil,CHEBI:70718,staphylococcus aureus pneumonia,MONDO:0041879
zinc acetate,PUBCHEM.COMPOUND:11192,Wilson disease,MONDO:0010200
salbutamol,CHEBI:2549,bronchial disorder,MONDO:0001358
fosamprenavir,CHEBI:82941,HIV infectious disease,MONDO:0005109
vincristine,CHEBI:28445,follicular lymphoma,MONDO:0018906
ruxolitinib,CHEBI:66919,chronic graft versus host disease,MONDO:0020547
haloperidol,CHEBI:5613,schizophrenia,MONDO:0005090
pseudoephedrine,CHEBI:51209,atopic conjunctivitis,MONDO:0005642
betamethasone,CHEBI:3077,Lichen Simplex Chronicus,UMLS:C0149922
atenolol,CHEBI:2904,myocardial infarction,MONDO:0005068
lidocaine,CHEBI:6456,Pediculus humanus capitis infestation,MONDO:0003471
docetaxel,CHEBI:4672,breast carcinoma,MONDO:0004989
ciprofloxacin,CHEBI:100241,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
cyclophosphamide,CHEBI:4027,lymphoma,MONDO:0005062
fluvoxamine,CHEBI:5138,obsessive-compulsive disorder,MONDO:0008114
cefuroxime,CHEBI:3515,acute maxillary sinusitis,MONDO:0002186
formoterol,CHEBI:5147,pulmonary emphysema,MONDO:0004849
trovafloxacin,CHEBI:9763,acute gonococcal cervicitis,MONDO:0001080
cefuroxime,CHEBI:3515,Enterobacteriaceae Infections,UMLS:C0014347
cefotetan,PUBCHEM.COMPOUND:53024,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
citric acid,CHEBI:30769,Pain,HP:0012531
cimetidine,CHEBI:3699,dyspepsia,MONDO:0002268
oxacillin,CHEBI:7809,Staphylococcal endocarditis,UMLS:C0520767
magnesium carbonate,PUBCHEM.COMPOUND:11029,Incomplete passage of stool,UMLS:C0426639
chloramphenicol,CHEBI:3605,streptococcal meningitis,MONDO:0001316
montelukast,CHEBI:50730,intrinsic asthma,MONDO:0004765
trifluridine,CHEBI:75179,gastric cancer,MONDO:0001056
triamcinolone,CHEBI:9667,thyroiditis,MONDO:0004126
desoximetasone,CHEBI:691037,"dermatitis, atopic",MONDO:0011292
pirenzepine,CHEBI:8247,peptic ulcer disease,MONDO:0004247
pemoline,CHEBI:7953,"attention deficit hyperactivity disorder, inattentive type",MONDO:0005302
ephedrine,CHEBI:15407,common cold,MONDO:0005709
cephalexin,CHEBI:3534,arthropathy,MONDO:0006816
ticarcillin,CHEBI:9587,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
diclofenac,CHEBI:47381,osteoarthritis,MONDO:0005178
demeclocycline,UNII:5R5W9ICI6O,inclusion conjunctivitis,MONDO:0005808
ranitidine,CHEBI:8776,Erosive esophagitis,UMLS:C0267055
loperamide,CHEBI:6532,Traveler's diarrhea,UMLS:C0277528
tenofovir,CHEBI:63625,HIV infectious disease,MONDO:0005109
zolpidem,CHEBI:10125,insomnia,MONDO:0013600
omaveloxolone,CHEBI:229661,Friedreich ataxia,MONDO:0100339
sumatriptan,CHEBI:10650,migraine disorder,MONDO:0005277
salmeterol,CHEBI:64064,intrinsic asthma,MONDO:0004765
cefuroxime,CHEBI:3515,Acute gonococcal urethritis,UMLS:C0275652
naproxen,CHEBI:7476,Fever,HP:0001945
phenylephrine,CHEBI:8093,hemorrhoid,MONDO:0004872
cortisol,CHEBI:5783,otitis externa,MONDO:0004795
oxacillin,CHEBI:7809,staphylococcus aureus infection,MONDO:0005545
carbenicillin,CHEBI:3393,bacterial urinary tract infection,MONDO:0005247
pravastatin,CHEBI:63618,stroke disorder,MONDO:0005098
pemetrexed,CHEBI:63616,malignant pleural mesothelioma,MONDO:0005112
oxacillin,CHEBI:7809,Staphylococcal meningitis,UMLS:C0154640
betamethasone,CHEBI:3077,mycosis fungoides,MONDO:0009691
norfloxacin,CHEBI:100246,pneumonia caused by chlamydia,MONDO:0025598
betamethasone,CHEBI:3077,Post traumatic osteoarthritis,UMLS:C2894027
cefapirin,CHEBI:554446,Group A Streptococcal Infections,UMLS:C0554628
dienogest,CHEBI:70708,Dysmenorrhea,HP:0100607
carbimazole,CHEBI:617099,hyperthyroidism,MONDO:0004425
efonidipine,CHEBI:135859,hypertensive disorder,MONDO:0005044
vancomycin,CHEBI:28001,Neonatal pneumonia,UMLS:C0339968
cortisol,CHEBI:5783,eye disorder,MONDO:0005328
fluvastatin,CHEBI:38561,Hypercholesterolemia,HP:0003124
terbutaline,CHEBI:9449,Skin Irritation,NCIT:C50743
valdecoxib,CHEBI:63634,"Postoperative Pain, Acute",UMLS:C2215257
nicotinyl alcohol,CHEBI:45213,hyperlipidemia,MONDO:0021187
prednisone,CHEBI:8382,Diamond-Blackfan anemia,MONDO:0015253
rifampicin,CHEBI:28077,Meningococcus carrier,UMLS:C0421162
bimatoprost,CHEBI:51230,hypertrichosis of eyelid,MONDO:0001334
potassium citrate,PUBCHEM.COMPOUND:13344,Uric acid renal calculus,UMLS:C0558595
triprolidine,CHEBI:84116,atopic conjunctivitis,MONDO:0005642
domperidone,CHEBI:31515,Nausea and vomiting,HP:0002017
imatinib,CHEBI:45783,myeloid neoplasm associated with PDGFRA rearrangement,MONDO:0015689
flutamide,CHEBI:5132,prostate neoplasm,MONDO:0021259
azithromycin,CHEBI:2955,Acute exacerbation of chronic bronchitis,UMLS:C0856695
cefuroxime,CHEBI:3515,Acute otitis media,HP:0000371
ofloxacin,CHEBI:194135,Recurrent lower respiratory tract infections,HP:0002783
chloroquine,CHEBI:3638,Plasmodium falciparum malaria,MONDO:0005920
durlobactam,CHEBI:229539,Pneumonia caused by Acinetobacter,UMLS:C2063075
cortisol,CHEBI:5783,tendinitis,MONDO:0004857
prednisone,CHEBI:8382,chronic primary adrenal insufficiency,MONDO:0015129
lorlatinib,CHEBI:143117,non-small cell lung carcinoma,MONDO:0005233
methylphenobarbital,CHEBI:6758,Tension,UMLS:C0233494
dexbrompheniramine,CHEBI:59269,seasonal allergic rhinitis,MONDO:0005324
sulfapyridine,CHEBI:132842,dermatitis herpetiformis,MONDO:0015614
proglumetacin,CHEBI:76263,rheumatoid arthritis,MONDO:0008383
progesterone,CHEBI:17026,Secondary amenorrhea,HP:0000869
levofloxacin,CHEBI:63598,Bacterial urinary infection,UMLS:C0729524
cefotetan,PUBCHEM.COMPOUND:53024,bacterial pneumonia,MONDO:0004652
mepyramine,CHEBI:6762,Flu-Like Symptoms,NCIT:C78302
isoniazid,CHEBI:6030,Acute tuberculosis,UMLS:C0275959
prednisone,CHEBI:8382,rheumatoid arthritis,MONDO:0008383
verapamil,CHEBI:77733,Prinzmetal angina,MONDO:0006021
